Date,Open,High,Low,Close,Volume
07-18-2012,12796.98,12921.79,12755.29,12908.7,129733432
07-19-2012,12909.61,12977.57,12890.08,12943.36,139289968
07-20-2012,12942.38,12942.53,12810.5,12822.57,206107888
07-23-2012,12820.38,12820.38,12583.41,12721.46,137313088
07-24-2012,12720.85,12729.71,12521.88,12617.32,131159264
07-25-2012,12617.77,12732.62,12617.77,12676.05,126308776
07-26-2012,12680.59,12930.99,12680.59,12887.93,133359904
07-27-2012,12889.06,13117.7,12889.06,13075.66,157937472
07-30-2012,13075.43,13128.48,13043,13073.01,91430288
07-31-2012,13071.04,13082.51,13008.15,13008.68,125008888
08-01-2012,13007.47,13073.39,12952.22,12971.06,133123912
08-02-2012,12969.85,12969.85,12780.42,12878.88,112405688
08-03-2012,12884.9,13133.1,12884.9,13096.17,111992848
08-06-2012,13099.88,13187.09,13099.88,13117.51,84028008
08-07-2012,13118.65,13215.9,13118.65,13168.6,94805400
08-08-2012,13158.32,13202.58,13115.32,13175.64,84374400
08-09-2012,13174.8,13200.16,13125.24,13165.19,83012272
08-10-2012,13163.15,13208.22,13095.18,13207.95,86454752
08-13-2012,13204.93,13204.93,13112.94,13169.43,67398400
08-14-2012,13168.11,13222.93,13142.56,13172.14,84270672
08-15-2012,13157.54,13192.58,13138.38,13164.78,76736136
08-16-2012,13163.24,13269.32,13146.08,13250.11,111493240
08-17-2012,13251.04,13281.02,13245.58,13275.2,132311048
08-20-2012,13274.66,13276.08,13230.14,13271.64,87133208
08-21-2012,13272.1,13330.68,13186.76,13203.58,116652992
08-22-2012,13198.31,13205.06,13120.42,13172.76,110540072
08-23-2012,13171.21,13171.21,13046.46,13057.46,108402976
08-24-2012,13052.82,13175.39,13027.2,13157.97,87634624
08-27-2012,13157.82,13176.17,13115.61,13124.67,95578504
08-28-2012,13122.82,13147.25,13081.51,13102.99,81408112
08-29-2012,13103.23,13144.81,13081.27,13107.48,91186288
08-30-2012,13101.29,13101.29,12979.07,13000.71,89570736
08-31-2012,13002.8,13151.87,13002.8,13090.84,119213872
09-04-2012,13092.31,13092.31,12977.17,13035.94,102892120
09-05-2012,13036.02,13095.75,13018.83,13047.48,92122816
09-06-2012,13045.23,13293.99,13045.23,13292,128573240
09-07-2012,13289.53,13319.88,13267.65,13306.64,138660240
09-10-2012,13308.56,13324.09,13251.7,13254.29,123398256
09-11-2012,13254.6,13354.26,13254.6,13323.36,104086736
09-12-2012,13321.7,13373.54,13317.52,13333.35,111361752
09-13-2012,13329.87,13573.2,13325.42,13539.86,151216720
09-14-2012,13540.4,13653,13534.13,13593.37,184274912
09-17-2012,13588.57,13593.07,13526.83,13553.1,126701648
09-18-2012,13552.4,13581.61,13517.88,13564.64,119863504
09-19-2012,13565.41,13626.25,13557.48,13577.96,115906656
09-20-2012,13574.71,13598.86,13503.08,13596.93,117660640
09-21-2012,13597.24,13646.87,13571.69,13579.47,417873344
09-24-2012,13577.85,13601.9,13521.68,13558.92,119520144
09-25-2012,13559.85,13620.13,13457.25,13457.55,138125200
09-26-2012,13458.63,13479.79,13406.98,13413.51,124181864
09-27-2012,13413.7,13522.83,13413.7,13485.97,113330936
09-28-2012,13485.89,13485.89,13367.27,13437.13,146288672
10-01-2012,13437.82,13598.24,13437.82,13515.11,104248384
10-02-2012,13515.3,13566.53,13425.3,13482.36,90109400
10-03-2012,13479.21,13536.27,13439.2,13494.61,103547192
10-04-2012,13495.26,13593.94,13495.26,13575.36,106045704
10-05-2012,13569.18,13661.72,13568.75,13610.15,115030064
10-08-2012,13610.3,13610.3,13552.47,13583.65,70900992
10-09-2012,13583.11,13592.25,13473.39,13473.53,103117424
10-10-2012,13473.6,13478.37,13327.77,13344.97,100667248
10-11-2012,13346.2,13428.41,13326.39,13326.39,86005936
10-12-2012,13325.54,13401.32,13296.51,13328.85,113064920
10-15-2012,13329.61,13437.66,13326.62,13424.23,114463520
10-16-2012,13423.92,13556.37,13423.92,13551.78,112871352
10-17-2012,13539.63,13561.28,13475.43,13557,132824880
10-18-2012,13553.32,13588.65,13511.08,13548.94,127715688
10-19-2012,13545.33,13545.33,13312.26,13343.51,228058480
10-22-2012,13344.13,13368.47,13235.39,13345.89,121294432
10-23-2012,13344.82,13344.82,13083.51,13102.53,121611208
10-24-2012,13103.53,13154.83,13063.63,13077.34,110140928
10-25-2012,13079.64,13164.21,13039.86,13103.68,113982736
10-26-2012,13104.22,13151.68,13040.48,13107.21,133888696
10-30-2012,13107.21,13107.21,13107.21,13107.21,136492416
10-31-2012,13107.44,13188.85,13053.07,13096.46,137459248
11-01-2012,13099.11,13273.55,13099.11,13232.62,139749920
11-02-2012,13233.39,13288.91,13076.65,13093.16,136994400
11-05-2012,13092.35,13140.43,13038.72,13112.44,94870864
11-06-2012,13113.97,13290.67,13113.97,13245.68,105054384
11-07-2012,13228.32,13228.32,12877.07,12932.73,163729680
11-08-2012,12932.81,12980.08,12811.24,12811.32,137699952
11-09-2012,12811.17,12890.19,12743.85,12815.39,130984960
11-12-2012,12815.93,12861.2,12783.33,12815.08,61833128
11-13-2012,12808.79,12898.1,12749.39,12756.18,138544928
11-14-2012,12746.62,12797.11,12542.76,12570.95,160309376
11-15-2012,12571.18,12600.47,12496.56,12542.38,128310656
11-16-2012,12542.38,12603.82,12471.65,12588.31,192347792
11-19-2012,12590.23,12796.19,12590.23,12795.96,136027488
11-20-2012,12791.12,12791.12,12729.3,12758.99,133722872
11-21-2012,12788.36,12845.92,12786.59,12836.89,96814560
11-23-2012,12832.98,13010.07,12832.98,13009.68,60608184
11-26-2012,13008.3,13008.3,12900.33,12967.37,113363664
11-27-2012,12963.45,12980.19,12868.5,12878.13,117263120
11-28-2012,12875.56,12988.99,12765.32,12985.11,130079432
11-29-2012,12977.35,13062.4,12962.38,13021.82,111867816
11-30-2012,13021.89,13053.66,12988.68,13025.58,170427824
12-03-2012,13027.65,13087.25,12959.42,12965.6,112018744
12-04-2012,12966.37,13022.28,12940.22,12951.78,124564704
12-05-2012,12949.11,13089.07,12923.75,13034.49,160542800
12-06-2012,13026.27,13076.8,13007.92,13074.04,115808096
12-07-2012,13073.02,13156.55,13073.02,13155.13,123296376
12-10-2012,13154.66,13195.2,13139.39,13169.88,117493600
12-11-2012,13170.42,13305.27,13170.42,13248.44,123886608
12-12-2012,13249.98,13329.44,13227.48,13245.45,126605360
12-13-2012,13241.68,13264.41,13147.19,13170.72,100337912
12-14-2012,13170.88,13190.38,13118.66,13135.01,116927600
12-17-2012,13135.24,13243.83,13135.24,13235.39,142333696
12-18-2012,13236.61,13365.78,13232.58,13350.96,152301184
12-19-2012,13351.04,13357.7,13251.74,13251.97,148370224
12-20-2012,13246.67,13312.8,13216.19,13311.72,119272360
12-21-2012,13309.72,13309.72,13122.53,13190.84,386680544
12-24-2012,13190.31,13190.31,13128.55,13139.08,47354776
12-26-2012,13138.85,13174.72,13077.03,13114.59,79056000
12-27-2012,13114.97,13141.59,12964.15,13096.31,99848864
12-28-2012,13095.08,13095.08,12927.21,12938.11,85530328
12-31-2012,12938.72,13108.52,12884.43,13104.14,144392848
01-02-2013,13104.3,13412.71,13104.3,13412.55,160562592
01-03-2013,13413.09,13430.54,13358.43,13391.36,128628632
01-04-2013,13391.2,13446.96,13376.23,13435.21,107137608
01-07-2013,13436.05,13436.05,13343.71,13384.29,112344784
01-08-2013,13377.34,13377.34,13293.2,13328.85,128735128
01-09-2013,13329.84,13416.55,13329.84,13390.51,122417008
01-10-2013,13391.82,13478.1,13382.68,13471.22,132679240
01-11-2013,13471.38,13496.57,13440.05,13488.43,118439328
01-14-2013,13488.43,13520.18,13459.84,13507.32,118461520
01-15-2013,13507.32,13546.37,13445.8,13534.89,102276392
01-16-2013,13534.89,13534.89,13468.96,13511.23,118543280
01-17-2013,13511.23,13633.89,13510.24,13596.02,183899056
01-18-2013,13596.02,13649.93,13571.86,13649.7,260898528
01-22-2013,13649.7,13712.21,13622.96,13712.21,144299712
01-23-2013,13712.21,13794.29,13710.13,13779.33,147174368
01-24-2013,13779.33,13879.66,13779.33,13825.33,124778400
01-25-2013,13825.33,13895.98,13825.33,13895.98,130303968
01-28-2013,13895.98,13915.72,13862.57,13881.93,113574640
01-29-2013,13881.93,13969.99,13880.01,13954.42,108234136
01-30-2013,13954.42,13966.13,13896.95,13910.42,117195528
01-31-2013,13910.42,13941.06,13860.58,13860.58,142597968
02-01-2013,13860.58,14019.78,13860.58,14009.79,128420424
02-04-2013,14009.79,14009.79,13866.83,13880.08,130421000
02-05-2013,13880.08,14013.6,13880.08,13979.3,134391792
02-06-2013,13979.3,13991.61,13913.18,13986.52,127561088
02-07-2013,13986.52,13988.06,13852.2,13944.05,118525056
02-08-2013,13944.05,14022.62,13944.05,13992.97,99859736
02-11-2013,13992.97,13992.97,13940.41,13971.24,75085672
02-12-2013,13971.24,14038.97,13968.94,14018.7,117181008
02-13-2013,14018.7,14029.35,13945.78,13982.91,130519168
02-14-2013,13982.91,13990.36,13921.94,13973.39,114799768
02-15-2013,13973.39,14001.93,13906.73,13981.76,195667216
02-19-2013,13981.76,14044.82,13977.9,14035.67,136412864
02-20-2013,14035.67,14058.27,13919.28,13927.54,138543616
02-21-2013,13927.54,13927.54,13834.4,13880.62,131408648
02-22-2013,13880.62,14001.19,13880.62,14000.57,139846016
02-25-2013,14000.57,14081.58,13784.01,13784.17,152188960
02-26-2013,13784.17,13918.44,13784.17,13900.13,132576456
02-27-2013,13900.13,14104.86,13880.19,14075.37,107009528
02-28-2013,14075.37,14149.15,14050.18,14054.49,177154464
03-01-2013,14054.49,14107.09,13937.6,14089.66,125915928
03-04-2013,14089.66,14128.21,14030.37,14127.82,110808536
03-05-2013,14127.82,14286.37,14127.82,14253.77,112099592
03-06-2013,14253.77,14320.65,14253,14296.24,116512768
03-07-2013,14296.24,14354.69,14296.24,14329.49,117081952
03-08-2013,14329.49,14413.17,14329.49,14397.07,115632768
03-11-2013,14397.07,14448.06,14373.32,14447.29,94882888
03-12-2013,14447.29,14478.8,14412.06,14450.06,102097984
03-13-2013,14450.06,14472.8,14411.66,14455.28,83923344
03-14-2013,14455.28,14539.29,14455.28,14539.14,117392928
03-15-2013,14539.14,14539.14,14470.5,14514.11,407768224
03-18-2013,14514.11,14521.59,14404.21,14452.06,119636032
03-19-2013,14452.06,14514.34,14382.09,14455.82,122166000
03-20-2013,14455.82,14546.82,14455.82,14511.73,121236928
03-21-2013,14511.73,14511.73,14383.02,14421.49,110454968
03-22-2013,14421.49,14519.95,14421.49,14512.03,101450528
03-25-2013,14512.03,14563.75,14395,14447.75,124838176
03-26-2013,14447.75,14561.54,14447.75,14559.65,96031648
03-27-2013,14559.65,14559.65,14439.55,14526.16,92677648
03-28-2013,14526.16,14585.1,14520.86,14578.54,153712192
04-01-2013,14578.54,14605.72,14531.48,14572.85,91396856
04-02-2013,14572.85,14684.49,14572.85,14662.01,98420056
04-03-2013,14662.01,14683.13,14525.36,14550.35,127135048
04-04-2013,14550.35,14625.24,14538.72,14606.11,104791936
04-05-2013,14606.11,14606.11,14434.43,14565.25,131254752
04-08-2013,14565.25,14613.48,14497.8,14613.48,106677752
04-09-2013,14613.48,14716.46,14598.5,14673.46,128580920
04-10-2013,14673.46,14826.66,14673.46,14802.24,120515640
04-11-2013,14802.24,14887.51,14785.36,14865.14,144573072
04-12-2013,14865.14,14865.21,14790.57,14865.06,119568624
04-15-2013,14865.06,14865.06,14598.58,14599.2,161682096
04-16-2013,14599.2,14761.73,14599.2,14756.78,126314808
04-17-2013,14756.78,14756.78,14560.81,14618.59,168013696
04-18-2013,14618.59,14650.26,14495.29,14537.14,158054000
04-19-2013,14537.14,14553.73,14444.03,14547.51,207202368
04-22-2013,14547.51,14588.83,14457.6,14567.17,146891904
04-23-2013,14567.17,14721.42,14554.29,14719.46,137321952
04-24-2013,14719.46,14747.42,14666.54,14676.3,138020848
04-25-2013,14676.3,14768.05,14665.45,14700.8,129604608
04-26-2013,14700.8,14743.49,14684.82,14712.55,128911360
04-29-2013,14712.55,14844.96,14712.55,14818.75,97055344
04-30-2013,14818.75,14839.8,14734.47,14839.8,148246304
05-01-2013,14839.8,14839.8,14687.05,14700.95,112619408
05-02-2013,14700.95,14834.63,14700.95,14831.58,91177744
05-03-2013,14831.58,15009.59,14831.58,14973.96,119891256
05-06-2013,14973.96,14988.87,14941.09,14968.89,116156312
05-07-2013,14968.89,15056.67,14968.89,15056.2,117230704
05-08-2013,15056.2,15106.81,15021.87,15105.12,113510240
05-09-2013,15105.12,15144.83,15046.87,15082.62,97842448
05-10-2013,15082.62,15118.49,15038.18,15118.49,98980144
05-13-2013,15113.42,15113.42,15053.46,15091.68,94281256
05-14-2013,15092.15,15219.55,15089.3,15215.25,124592280
05-15-2013,15211.87,15301.34,15175.39,15275.69,124027040
05-16-2013,15273.92,15302.49,15215.82,15233.22,145094736
05-17-2013,15234.75,15357.4,15234.75,15354.4,175753248
05-20-2013,15348.33,15391.84,15314.15,15335.28,116424320
05-21-2013,15334.97,15434.5,15325.68,15387.58,122966824
05-22-2013,15387.12,15542.4,15265.96,15307.17,171845952
05-23-2013,15300.57,15348.41,15180.23,15294.5,148814800
05-24-2013,15290.74,15306.71,15199.63,15303.1,105655408
05-28-2013,15307.33,15521.49,15307.33,15409.39,130683136
05-29-2013,15399.94,15400.25,15229.53,15302.8,114020584
05-30-2013,15306.02,15398.7,15280.99,15324.53,121148976
05-31-2013,15322.22,15392.38,15115.57,15115.57,208815104
06-03-2013,15123.55,15254.11,15123.55,15254.03,147977392
06-04-2013,15255.22,15304.98,15100.78,15177.54,134278496
06-05-2013,15168.1,15168.63,14945.57,14960.59,141400848
06-06-2013,14955.45,15040.62,14844.22,15040.62,140407952
06-07-2013,15044.46,15255.58,15044.46,15248.12,137382944
06-10-2013,15247.81,15300.64,15211.25,15238.59,94245072
06-11-2013,15231.38,15251.07,15086.09,15122.02,101612560
06-12-2013,15130.39,15241.28,14981.21,14995.23,105772912
06-13-2013,14992.54,15202.27,14953.45,15176.08,104486128
06-14-2013,15178.08,15205.92,15044.8,15070.18,107433832
06-17-2013,15078.71,15261.71,15078.71,15179.85,139252128
06-18-2013,15186.3,15340.09,15186.3,15318.23,99214416
06-19-2013,15315.47,15322.07,15112.11,15112.19,111382152
06-20-2013,15105.51,15105.51,14732.03,14758.32,172631856
06-21-2013,14760.62,14858.56,14688.43,14799.4,420075200
06-24-2013,14795.79,14795.79,14551.27,14659.56,158666976
06-25-2013,14669.69,14812.03,14669.69,14760.31,135941920
06-26-2013,14769.99,14938.98,14769.68,14910.14,133231040
06-27-2013,14921.28,15075.01,14921.28,15024.49,113648928
06-28-2013,15016.58,15034.63,14884.8,14909.6,230001216
07-01-2013,14911.6,15083.28,14911.6,14974.96,120572440
07-02-2013,14973.04,15049.22,14870.51,14932.41,116606776
07-03-2013,14923.73,15025.9,14858.93,14988.55,60998272
07-05-2013,14995.46,15137.51,14971.2,15135.84,94564048
07-08-2013,15137.22,15262.72,15137.22,15224.69,136823840
07-09-2013,15228.46,15320.42,15228.46,15300.34,109265856
07-10-2013,15298.03,15348.95,15258.89,15291.66,105045248
07-11-2013,15298,15483.55,15298,15460.92,124952992
07-12-2013,15460.69,15498.39,15410.27,15464.3,130140272
07-15-2013,15459.69,15509.48,15455.77,15484.26,99433680
07-16-2013,15485.03,15498.16,15415.71,15451.85,105972896
07-17-2013,15456.92,15502,15438.12,15470.52,126237936
07-18-2013,15465.91,15589.4,15465.91,15548.54,136270480
07-19-2013,15524.27,15544.55,15491.96,15543.74,229264144
07-22-2013,15543.97,15576.21,15516.2,15545.55,130819336
07-23-2013,15547,15604.22,15544.06,15567.74,98694896
07-24-2013,15576.69,15602.6,15496.84,15542.24,99320208
07-25-2013,15539.17,15560.33,15455.59,15555.61,103259632
07-26-2013,15547.85,15560.97,15405.16,15558.83,94881200
07-29-2013,15557.14,15557.14,15482.27,15521.97,87239224
07-30-2013,15534.49,15593.91,15479.13,15520.59,117552248
07-31-2013,15528.57,15634.32,15492.96,15499.54,145124144
08-01-2013,15503.85,15650.69,15503.85,15628.02,111044024
08-02-2013,15627.56,15658.43,15558.68,15658.36,104838024
08-05-2013,15651.98,15655.21,15584.83,15612.13,76845624
08-06-2013,15608.44,15608.44,15473.4,15518.74,87730416
08-07-2013,15516.21,15516.21,15421.75,15470.67,88428672
08-08-2013,15477.27,15557.12,15418.6,15498.32,90990168
08-09-2013,15496.63,15507.76,15346.65,15425.51,81179648
08-12-2013,15415.22,15441.75,15359.93,15419.68,78060688
08-13-2013,15420.68,15504.14,15342.34,15451.01,84791296
08-14-2013,15447.71,15453.08,15316.62,15337.66,91029400
08-15-2013,15332.71,15332.71,15094.03,15112.19,128340096
08-16-2013,15112.57,15139.77,15054.38,15081.47,151616080
08-19-2013,15076.79,15106.39,15005.42,15010.74,111655112
08-20-2013,15011.82,15074.92,14992.16,15002.99,102344256
08-21-2013,14993.81,15019.7,14880.84,14897.55,98341448
08-22-2013,14908.6,14989.12,14899,14963.74,153487168
08-23-2013,14988.78,15025.56,14931.24,15010.51,131855224
08-26-2013,15014.58,15049.98,14945.24,14946.46,102820920
08-27-2013,14939.25,14939.25,14765.42,14776.13,118606312
08-28-2013,14770.99,14867.4,14760.41,14824.51,104623512
08-29-2013,14817.91,14916.01,14792.11,14840.95,93171552
08-30-2013,14844.1,14848.24,14762.35,14810.31,135849952
09-03-2013,14801.55,14933.35,14777.48,14833.96,142526320
09-04-2013,14832.42,14956.74,14799.09,14930.87,122148896
09-05-2013,14929.49,14987.47,14923.27,14937.48,101007592
09-06-2013,14941.55,15009.84,14789.4,14922.5,108414184
09-09-2013,14927.19,15088.41,14927.19,15063.12,90662528
09-10-2013,15067.23,15192.13,15067.23,15191.06,103197320
09-11-2013,15194.13,15326.6,15194.13,15326.6,102087240
09-12-2013,15327.14,15345.32,15283.26,15300.64,99758208
09-13-2013,15312.86,15380.97,15312.86,15376.06,90894960
09-16-2013,15381.36,15549.87,15381.36,15494.78,105735040
09-17-2013,15503.15,15555.07,15503.15,15529.73,104479808
09-18-2013,15533.03,15709.58,15470.16,15676.94,145404800
09-19-2013,15677.86,15695.89,15625.45,15636.55,116281184
09-20-2013,15635.09,15654.77,15448.09,15451.09,379652544
09-23-2013,15452.31,15466.95,15368.25,15401.38,94919664
09-24-2013,15402.54,15433.75,15327.14,15334.59,85428304
09-25-2013,15339.02,15372.48,15253.16,15273.26,81886144
09-26-2013,15274.42,15387.19,15274.42,15328.3,79053032
09-27-2013,15317.45,15317.45,15211.81,15258.24,95662080
09-30-2013,15249.82,15249.82,15086.71,15129.67,122325544
10-01-2013,15132.49,15208.4,15110.34,15191.7,82455248
10-02-2013,15182.65,15182.65,15044.71,15133.14,86094216
10-03-2013,15127.23,15127.23,14947.03,14996.48,91298824
10-04-2013,14994.68,15083.99,14972.33,15072.58,75101624
10-07-2013,15069.3,15069.3,14920.83,14936.24,79619016
10-08-2013,14938.04,14938.04,14773.47,14776.53,102691304
10-09-2013,14778.19,14852.5,14719.43,14802.98,103191688
10-10-2013,14806.39,15126.07,14806.39,15126.07,106544824
10-11-2013,15126.52,15237.3,15100.13,15237.11,85725024
10-14-2013,15231.33,15309.48,15136.38,15301.26,81424568
10-15-2013,15300.3,15301.91,15161.33,15168.01,91440360
10-16-2013,15170.7,15374.15,15170.7,15373.83,92847608
10-17-2013,15369.46,15376.11,15229.02,15371.65,108489792
10-18-2013,15371.71,15412.97,15321.81,15399.65,156661152
10-21-2013,15401.32,15410.18,15362.66,15392.2,93465384
10-22-2013,15394.22,15518.1,15394.22,15467.66,107029840
10-23-2013,15465.34,15465.66,15366.19,15413.33,90628664
10-24-2013,15414.87,15528.63,15414.13,15509.21,89240472
10-25-2013,15523.72,15570.6,15512.96,15570.28,109898608
10-28-2013,15569.19,15599.09,15533.48,15568.93,92761360
10-29-2013,15572.21,15683.08,15572.21,15680.35,86600480
10-30-2013,15680.74,15721,15574.52,15618.76,79166368
10-31-2013,15619.92,15651.86,15544.69,15545.75,114052672
11-01-2013,15558.01,15649.4,15543.25,15615.55,101828656
11-04-2013,15621.2,15658.9,15588.48,15639.12,71196936
11-05-2013,15631.22,15651.89,15522.18,15618.22,91891168
11-06-2013,15628.72,15750.29,15628.72,15746.88,109203176
11-07-2013,15751.31,15797.68,15586.33,15593.98,103855696
11-08-2013,15591.54,15764.29,15579.35,15761.78,101996168
11-11-2013,15759.28,15791.45,15737.22,15783.1,58855308
11-12-2013,15773.15,15793.38,15708.29,15750.67,79259520
11-13-2013,15739.5,15822.98,15672,15821.63,92452312
11-14-2013,15806.22,15884.99,15798.74,15876.22,123855784
11-15-2013,15876.16,15962.98,15875.9,15961.7,126457296
11-18-2013,15962.72,16030.28,15942.17,15976.02,94858800
11-19-2013,15974.06,16025.85,15943.78,15967.03,84568216
11-20-2013,15971.2,16016.85,15865.37,15900.82,84348304
11-21-2013,15908.07,16016.04,15908.07,16009.99,79001984
11-22-2013,16008.71,16068.78,15976.27,16064.77,80997576
11-25-2013,16072.09,16109.63,16055.46,16072.54,94040992
11-26-2013,16070.93,16120.25,16070.93,16072.8,107454296
11-27-2013,16073.37,16107.99,16057.34,16097.33,65728944
11-29-2013,16105.16,16174.51,16074.14,16086.41,69185200
12-02-2013,16087.12,16098,15986.23,16008.77,92587528
12-03-2013,16004.72,16004.72,15859.68,15914.62,103912224
12-04-2013,15910.51,15960.36,15791.29,15889.77,111176752
12-05-2013,15886.5,15896.19,15809.37,15821.51,128078480
12-06-2013,15825.55,16022.35,15825.55,16020.2,98262336
12-09-2013,16019.49,16058.4,16015.29,16025.53,91807832
12-10-2013,16024.12,16029.06,15969.53,15973.13,79419928
12-11-2013,15970.75,15997.22,15827.7,15843.53,107169592
12-12-2013,15844.82,15845.11,15703.79,15739.43,105874168
12-13-2013,15745.66,15792.8,15717.92,15755.36,83179152
12-16-2013,15759.6,15930.31,15759.6,15884.57,101472568
12-17-2013,15884.06,15917.96,15836.45,15875.26,101487408
12-18-2013,15876.57,16173.04,15808.92,16167.97,129621880
12-19-2013,16162.51,16194.72,16121.54,16179.08,94979832
12-20-2013,16178.57,16287.84,16178.57,16221.14,285189600
12-23-2013,16225.25,16318.11,16225.25,16294.61,78929776
12-24-2013,16295.7,16360.6,16295.7,16357.55,33641476
12-26-2013,16370.97,16483,16370.97,16479.88,50158296
12-27-2013,16486.37,16529.01,16461.23,16478.41,47227168
12-30-2013,16484.51,16504.35,16476.87,16504.29,54223736
12-31-2013,16512.38,16588.25,16511.48,16576.66,78763168
01-02-2014,16572.17,16573.07,16416.49,16441.35,80964640
01-03-2014,16456.89,16518.74,16439.3,16469.99,72770280
01-06-2014,16474.04,16532.99,16405.52,16425.1,89378176
01-07-2014,16429.02,16562.32,16429.02,16530.94,81273936
01-08-2014,16527.66,16528.88,16416.69,16462.74,103262464
01-09-2014,16471.41,16525.35,16378.61,16444.76,83990464
01-10-2014,16453.62,16487.65,16379.02,16437.05,85190832
01-13-2014,16434.03,16453.13,16240.6,16257.94,111677304
01-14-2014,16261.99,16373.92,16260.83,16373.86,98606496
01-15-2014,16378.03,16505.28,16376.78,16481.94,101132128
01-16-2014,16477.7,16477.7,16375.56,16417.01,87372416
01-17-2014,16408.02,16495.26,16378.8,16458.56,184970544
01-21-2014,16459.27,16520.6,16316.25,16414.44,111565088
01-22-2014,16420.48,16453.49,16332.98,16373.34,87568184
01-23-2014,16371.99,16372.96,16140.58,16197.35,100544416
01-24-2014,16203.29,16203.29,15879.11,15879.11,141447792
01-27-2014,15879.05,15942.77,15783.55,15837.88,127535408
01-28-2014,15840.84,15945.89,15840.84,15928.56,89113136
01-29-2014,15927.08,15927.08,15708.98,15738.79,109588416
01-30-2014,15743.03,15907.53,15733.27,15848.61,92095104
01-31-2014,15847.19,15847.19,15617.55,15698.85,137092352
02-03-2014,15697.69,15708.54,15356.17,15372.8,151048704
02-04-2014,15372.93,15481.85,15356.62,15445.24,124106544
02-05-2014,15443,15478.21,15340.69,15440.23,105125896
02-06-2014,15443.83,15632.09,15443,15628.53,106979688
02-07-2014,15630.64,15798.51,15625.53,15794.08,105782496
02-10-2014,15793.63,15801.79,15733.69,15801.79,84108640
02-11-2014,15804.17,16027.19,15803.4,15994.77,95928328
02-12-2014,15993.04,16036.56,15928.75,15963.94,77305536
02-13-2014,15946.99,16039.37,15863.25,16027.59,99466752
02-14-2014,16018.08,16175.55,15985.39,16154.39,84064840
02-18-2014,16153.97,16167.33,16107.04,16130.4,91252872
02-19-2014,16126.23,16225.72,16031.66,16040.56,80564720
02-20-2014,16044.15,16161.64,16006.59,16133.23,77717928
02-21-2014,16135.92,16191.92,16093.8,16103.3,126582640
02-24-2014,16102.27,16300.04,16102.27,16207.14,244575984
02-25-2014,16207.34,16254.26,16147.25,16179.66,99469224
02-26-2014,16180.36,16252.35,16155.86,16198.41,93984552
02-27-2014,16197.7,16276.28,16159.81,16272.65,97644136
02-28-2014,16273.23,16398.95,16226.09,16321.71,122110544
03-03-2014,16321.71,16321.71,16071.25,16168.03,92760128
03-04-2014,16169.32,16419.49,16169.32,16395.88,96119256
03-05-2014,16395.88,16406.55,16343.96,16360.18,73975344
03-06-2014,16360.56,16450.17,16360.56,16421.89,75901024
03-07-2014,16424.53,16505.7,16398.86,16452.72,80685024
03-10-2014,16453.1,16453.1,16334.2,16418.68,68208472
03-11-2014,16419.39,16460.33,16325.17,16351.25,78150832
03-12-2014,16350.67,16364.74,16260.03,16340.08,77898536
03-13-2014,16341.55,16405.07,16084.1,16108.89,86165216
03-14-2014,16106.32,16165.05,16046.99,16065.67,85660848
03-17-2014,16066.37,16270.34,16066.37,16247.22,88926592
03-18-2014,16245.93,16369.94,16245.93,16336.19,79145432
03-19-2014,16335.71,16363.32,16126.29,16222.17,90113880
03-20-2014,16221.98,16353.98,16160.33,16331.05,91530688
03-21-2014,16332.69,16456.45,16290.79,16302.77,353669856
03-24-2014,16303.28,16380.51,16215.56,16276.69,110620600
03-25-2014,16279.2,16407.18,16279.2,16367.88,89111352
03-26-2014,16370.71,16466.04,16268.99,16268.99,92767096
03-27-2014,16268.67,16300.94,16191.79,16264.23,93647448
03-28-2014,16267.77,16414.86,16267.77,16323.06,86374512
03-31-2014,16324.22,16480.85,16324.22,16457.66,104513696
04-01-2014,16458.05,16565.73,16457.6,16532.61,88007112
04-02-2014,16532.8,16588.19,16506.6,16573,78122360
04-03-2014,16572.36,16604.15,16527.6,16572.55,77219600
04-04-2014,16576.02,16631.63,16392.77,16412.71,104354208
04-07-2014,16414.15,16421.38,16244.01,16245.87,116540728
04-08-2014,16245.16,16296.86,16180.28,16256.14,98511400
04-09-2014,16256.37,16438.82,16256.37,16437.18,91545984
04-10-2014,16437.24,16456.12,16153.34,16170.22,112550248
04-11-2014,16168.87,16168.87,16015.32,16026.75,119551968
04-14-2014,16028.29,16184.76,16028.29,16173.24,90023712
04-15-2014,16173.49,16272.95,16063.2,16262.56,97851264
04-16-2014,16266.23,16424.85,16266.23,16424.85,94647984
04-17-2014,16424.14,16460.49,16368.14,16408.54,136194960
04-21-2014,16408.92,16459.78,16402.08,16449.25,79504992
04-22-2014,16449.38,16565.71,16449.38,16514.37,84827256
04-23-2014,16513.73,16525.99,16477.28,16501.65,76825752
04-24-2014,16503.39,16541.26,16452.3,16501.65,80344224
04-25-2014,16503.26,16503.26,16333.78,16361.46,90631888
04-28-2014,16363.2,16500.37,16312.66,16448.74,105514184
04-29-2014,16451.18,16559.39,16451.18,16535.37,71235424
04-30-2014,16534.86,16592.28,16510.87,16580.84,92971472
05-01-2014,16580.26,16604.79,16525.25,16558.87,75627352
05-02-2014,16562.34,16620.06,16488.31,16512.89,78909792
05-05-2014,16509.75,16547.92,16377.09,16530.55,70329312
